seq,workload,strategy,tenant_id,key,latency_ms,output_rows,files,file_ranges,build_parts_cost,scan_cost,elapsed_await,finish_time
8900,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,e7b546ab-915a-4155-91ba-02d4f60f447f,112,12,80,582,13ms,155ms,27ms,108ms
8910,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,5547a509-fe25-4aff-8d43-41a71804e4ae,61,12,80,582,10ms,113ms,15ms,56ms
8920,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,c680a2d3-d6c7-40dc-8934-50f10fb4f222,77,7,80,583,9.9ms,179ms,49ms,73ms
8930,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,de9ba1cf-5a0f-4f1f-bf55-b8dd61ce1912,86,9,80,582,8.5ms,177ms,97ms,82ms
8940,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,0b2c582e-cf97-4dcd-a754-503b6c780815,33,11,80,583,9.2ms,64ms,21ms,29ms
8950,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,a87e7676-52fd-4699-a74d-6c758f331a03,139,11,80,582,8.8ms,283ms,56ms,135ms
8960,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,e6091465-ba78-4ef3-bf54-705c195d6439,106,14,80,582,8.9ms,170ms,20ms,102ms
8970,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,0ee81e53-62c2-4149-b6e6-c91b780ed748,55,14,82,585,9.8ms,134ms,34ms,51ms
8980,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,4ff9a375-46d9-4c0f-904e-3088dfb793fd,103,10,80,582,9.5ms,173ms,68ms,99ms
8990,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,b7ce6ff6-c038-4485-961f-8d62e1d1e294,63,12,80,583,8.7ms,108ms,38ms,60ms
9000,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,86461aae-d0b9-4f51-8908-90bdcf4e8a13,45,15,80,583,9.4ms,86ms,56ms,41ms
9010,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,90b9d836-486f-482c-91ec-19c3c155c1f5,43,14,82,584,11ms,77ms,19ms,39ms
9020,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,7a543136-0409-4396-8bfa-909931aea1af,36,13,82,584,11ms,49ms,17ms,32ms
9030,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,c93af05b-80f4-43d9-a7ab-cf102e913f4b,146,12,82,585,9.9ms,355ms,113ms,141ms
9040,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,816615aa-b791-4d69-ad1b-e21cec7df7b6,96,13,80,583,9.7ms,144ms,66ms,92ms
9050,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,a6851894-2ad5-4049-af78-fd8ac9fde51e,132,15,80,583,12ms,419ms,48ms,126ms
9060,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,7d2e5535-d0e3-4523-a70d-6e889a233bbd,154,12,80,583,10ms,433ms,123ms,150ms
9070,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,2e788d73-eb84-4983-960d-0739f8758a4a,112,11,80,582,11ms,127ms,49ms,106ms
9080,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,83d54b6f-fdbc-4376-a4bf-d509a76a9e66,228,11,82,584,9.3ms,655ms,128ms,224ms
9090,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,31088963-914b-4fb5-a35f-8a3692570355,66,11,82,584,9.3ms,173ms,101ms,63ms
9100,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,3dfadb9e-be2a-4881-a04d-94965db74f08,69,6,80,583,11ms,168ms,34ms,64ms
9110,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,954e467c-6cc4-40e5-a6d4-09a6b39a4fda,64,14,80,583,9.2ms,132ms,82ms,60ms
9120,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,3c153b30-5135-47a3-a4dc-649e58c95fae,208,11,82,585,10ms,353ms,122ms,205ms
9130,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,7639cdc4-a91f-4a80-ba0a-cc3d8c3301f9,126,21,82,585,8.4ms,188ms,66ms,121ms
9140,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,3c5a4018-194e-46b4-b572-f8ee8928b8f6,36,14,80,582,16ms,63ms,14ms,30ms
9150,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,f08d2258-4935-4350-9968-a69069e584c8,97,11,82,584,9.4ms,246ms,50ms,93ms
9160,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,5dd9e257-aca0-4d17-aab6-5223376fb074,75,17,80,583,9.2ms,172ms,47ms,71ms
9170,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,65caa46d-6afb-4ad8-b3ba-40631670e40e,117,11,82,585,11ms,208ms,41ms,111ms
9180,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,6ef82304-47f1-4be4-b812-fe5256eadd56,140,17,80,582,10ms,313ms,44ms,136ms
9190,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,f6b0ea42-cd23-4486-9cfe-7bc76a4e9185,179,18,80,582,8.8ms,421ms,73ms,175ms
9200,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,f7c30ea4-6b03-4e40-8f3d-8bf178fe8555,170,11,82,585,12ms,316ms,102ms,167ms
9210,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,f112fbb0-48b7-4e7c-91e3-b210a0f149a0,92,15,82,585,20ms,207ms,37ms,86ms
9220,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,e045a26d-1ced-42d7-8249-a9ac620c0bc1,73,15,82,585,12ms,182ms,44ms,67ms
9230,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,82695f1f-8d40-4cab-855f-82bf0736dda0,68,15,80,583,14ms,125ms,39ms,64ms
9240,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,d2b35d74-7230-4d90-9a90-a7128823fa66,171,14,82,585,9.6ms,425ms,32ms,167ms
9250,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,c1476b83-b5b5-4199-8291-d248c3d6b9cb,64,15,80,583,9.1ms,99ms,44ms,59ms
9260,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,0242dbd6-48ae-4eaa-b949-d5d2fb0b0e04,46,8,82,585,9.6ms,123ms,44ms,42ms
9270,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,6b0ba00e-e6ef-4d0e-bc21-e2f2572a42fc,62,14,80,583,8.9ms,150ms,43ms,56ms
9280,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,b130d93b-5144-4bda-9d2e-54842c1e8dbf,55,12,80,583,11ms,161ms,69ms,51ms
9290,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,2d53c664-e8ca-4edc-bb01-d89816521efc,30,12,80,583,13ms,47ms,18ms,25ms
9300,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,d1d9bc44-3503-421c-a702-69cd76dbd589,37,20,80,583,11ms,74ms,47ms,33ms
9310,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,009a9592-7447-4de8-9cd5-46ff1c4fd36d,67,10,80,583,11ms,120ms,41ms,62ms
9320,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,7fe6d563-9035-46c9-87bc-a1a4f85a74c7,141,11,82,585,11ms,358ms,64ms,137ms
9340,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,dd1e2039-1a28-412c-bbf5-4d6026eb6d59,55,9,80,583,9.8ms,69ms,44ms,51ms
9330,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,827a17c5-e341-40c7-93ce-baf011b4ad35,216,13,80,583,10.0ms,571ms,102ms,212ms
9350,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,c8731800-c40b-4402-aab1-373e22c22f3e,80,7,80,583,9.5ms,210ms,66ms,77ms
9370,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,73a450cd-f04a-4d4f-89c4-6e243a603ee9,62,7,80,582,8.1ms,89ms,22ms,56ms
9360,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,8af72447-9293-451e-b76f-ce793d98ea3e,216,13,80,583,9.4ms,441ms,129ms,214ms
9380,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,d8a20edc-56f7-49e6-ba92-13cd22301d11,288,10,80,582,9.9ms,803ms,260ms,284ms
9390,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,6bfd7ee7-a8a3-4951-8c99-1569e7646b8e,145,14,80,583,13ms,403ms,25ms,141ms
9400,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,eca83fb0-9043-46ea-9ab5-34f4361d0b44,124,9,80,583,13ms,284ms,177ms,112ms
9410,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,47c18785-1413-44c6-b731-5cab70f0db2e,116,10,80,583,9.1ms,290ms,55ms,112ms
9420,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,b33f1bc9-4003-458e-a481-f0b757beeb7e,88,18,80,583,11ms,287ms,82ms,84ms
9430,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,f3eff6b7-5483-4460-9611-fb4765fe0df0,40,12,80,582,9.7ms,126ms,53ms,36ms
9440,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,59b09832-a231-4eb4-80b1-9e15d9010627,65,13,82,585,10ms,176ms,18ms,61ms
9450,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,76b02b2f-e071-4d89-b1a0-87598710ac76,153,11,80,583,9.2ms,505ms,48ms,150ms
9460,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,bcdd7e12-667f-4861-a937-8f0115eaf113,156,11,80,582,29ms,444ms,63ms,152ms
9470,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,2a139cff-ddea-4cf9-bf1e-1fcc150d8333,134,12,80,583,11ms,373ms,93ms,130ms
9480,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,221281ee-0daa-4d7c-92bf-7ac4b0adfb2a,109,15,80,583,9.1ms,272ms,67ms,105ms
9490,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,27e6242e-2ed8-4368-a29e-c1ac0578e582,98,14,82,585,10ms,323ms,32ms,93ms
9500,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,6d16c1a2-6a6a-409d-93cb-b5a1bedd7403,78,9,82,585,8.6ms,104ms,29ms,73ms
9520,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,09ce1639-6d4f-4c5d-a81f-a075e1d1b64c,38,16,80,583,11ms,53ms,15ms,35ms
9510,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,2ea13e36-a615-44e4-a2a9-d2044c08ec32,167,17,82,585,9.1ms,392ms,52ms,162ms
9530,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,f33d70e7-a950-4ecf-a91c-5e869a212e61,140,15,80,583,12ms,350ms,22ms,136ms
9540,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,b15139c2-2254-4a15-806e-84c4b13fbd06,95,11,80,583,9.5ms,168ms,61ms,91ms
9550,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,79e63f49-a22f-42b9-9766-6b6b2e805422,84,13,80,582,11ms,137ms,34ms,79ms
9560,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,66e21dad-7176-406d-abf1-eae00d13f74d,91,9,80,583,9.9ms,276ms,48ms,87ms
9570,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,4fab3fa1-c952-469d-8623-fd3ec988c29f,133,12,82,585,9.8ms,320ms,60ms,129ms
9580,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,5f80e589-c54c-4b30-9bac-e050442c05d9,103,16,82,585,9.0ms,195ms,57ms,99ms
9590,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,ac115ddd-2bd3-43f4-a575-6a14496437c9,81,12,80,583,11ms,215ms,44ms,79ms
9600,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,4a94c9a5-0eec-48f2-ad9b-4484270f8d21,129,13,82,584,29ms,207ms,60ms,126ms
9610,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,8a537431-1408-4f0d-a7d1-09392d827d08,65,20,82,585,12ms,217ms,32ms,62ms
9620,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,a5778b43-7516-4a76-b51c-6bd3906be090,110,7,80,583,12ms,201ms,56ms,105ms
9630,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,09b6b9a7-5eef-40ad-91f5-40d85843f97f,68,8,82,584,9.4ms,47ms,25ms,64ms
9640,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,37ed62b4-b89f-4568-aced-49f35b002b47,151,5,80,583,13ms,352ms,62ms,146ms
9650,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,4b36474e-ded5-4897-b46f-b2ac7f59f5e2,88,14,80,582,11ms,137ms,27ms,82ms
9660,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,37e2a856-cf05-4719-af32-9f3818d0376e,111,16,80,583,11ms,263ms,38ms,105ms
9670,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,25ce6656-ad3f-4529-8ed0-eaa8ab1e8cfe,60,13,82,585,11ms,70ms,34ms,55ms
9680,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,a421423e-7fe1-49d7-b2b3-73211692311f,61,4,80,583,11ms,115ms,34ms,56ms
9690,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,db5078b4-0d94-432e-925b-a8f0090bd044,64,4,82,585,10ms,141ms,40ms,57ms
9710,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,a7a6e123-636a-4604-a053-0a7e87f5eb5d,35,14,82,585,12ms,47ms,25ms,32ms
9700,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,7e934b44-0e2a-40fd-8bc3-88833550c3c7,196,10,80,583,13ms,407ms,65ms,191ms
9720,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,89ab830f-f8e7-4a48-9db1-55ee141ad6e1,103,9,80,583,9.6ms,204ms,53ms,100ms
9730,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,cda30a9d-54a7-4ec1-820c-1806cfaf129b,51,14,80,582,8.8ms,90ms,66ms,47ms
9740,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,53e8b70f-bfbc-4fd0-ac39-478bbfd1f084,143,13,80,582,11ms,253ms,74ms,138ms
9750,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,b032cbb1-4319-4a7e-8e63-46447e518df5,170,11,80,582,28ms,422ms,125ms,164ms
9770,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,bc7e3e20-af1c-410b-8aec-8b327692b512,50,11,80,583,11ms,133ms,24ms,47ms
9760,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,556c3650-78c9-46c1-82dc-ffad57b0c9fd,210,9,80,582,15ms,667ms,212ms,206ms
9780,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,e8fa2edc-6e7f-44c8-93d8-eaebbb22c437,279,12,80,583,9.8ms,810ms,89ms,275ms
9790,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,18bf042b-ce42-46a2-b55c-9706ade3932d,202,13,80,583,10ms,469ms,186ms,198ms
9800,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,b272acfb-8c15-4735-9741-0201a533aefa,109,10,80,583,9.0ms,165ms,48ms,105ms
9810,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,159d92ef-5764-4364-addc-4401f841d6ee,60,8,80,583,11ms,72ms,48ms,55ms
9820,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,168e678d-4394-42fa-a334-4345b5ba24c8,152,16,82,585,9.7ms,447ms,124ms,147ms
9830,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,94a8bd91-88a0-49c7-9fa1-4302cb09fe93,64,13,80,583,9.1ms,97ms,52ms,59ms
9840,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,c3434588-4c3d-492c-91ed-7d5112ae38d9,75,12,80,583,10.0ms,162ms,23ms,69ms
9850,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,5b516f35-c499-46f7-966b-8f108d3ae025,107,15,80,583,11ms,266ms,142ms,103ms
9860,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,0af0aeab-6c53-4fb7-8f3a-321085ca9cbb,70,15,82,585,9.3ms,163ms,28ms,67ms
9870,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,15f0f4c5-286c-4acf-ae36-a1843bc65541,58,7,82,585,12ms,172ms,39ms,55ms
9880,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,ae8adcf2-11b8-49b0-8bd3-2ecae559f238,42,12,82,585,9.1ms,116ms,25ms,39ms
9890,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,fc7c1012-7854-4437-8682-2f16fafe3f04,96,17,80,583,9.8ms,309ms,69ms,92ms
9900,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,546a8c1a-c53f-4b2c-8204-9275566e1e6f,86,11,82,585,13ms,186ms,25ms,82ms
9910,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,9e3c3b97-e942-4314-b030-71c02e0c4a57,38,11,82,584,11ms,48ms,22ms,33ms
9920,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,cb0e08ed-7c2f-4aa8-ae7d-ea8be573e266,144,14,80,583,15ms,314ms,70ms,139ms
9930,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,9fafea67-d0ae-44f1-8b6e-752b54c19f4c,94,13,80,582,10ms,208ms,20ms,89ms
9940,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,ae75c041-4bb0-46cb-bf0d-e40151782440,126,11,80,583,11ms,275ms,39ms,121ms
9950,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,5b156512-a524-4ac2-9517-00cf4e0265dd,214,9,80,583,10ms,458ms,99ms,210ms
9960,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,cfe07bed-bad2-40a1-a544-d05eeaa4abb3,53,12,80,583,11ms,134ms,26ms,48ms
9970,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,91e381f5-b19e-47da-9f40-47844ea3c671,131,11,80,583,8.9ms,162ms,23ms,126ms
9980,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,6e766c16-99ad-4776-8b7e-f7cb65089bdd,62,15,82,585,8.1ms,147ms,71ms,59ms
9990,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,2ce16564-a2cb-4af5-83ac-3097ef4d55f3,47,8,80,583,12ms,78ms,17ms,44ms
10000,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,de9f02cb-c720-43c7-8315-fb45dd8af98e,96,14,80,582,9.1ms,211ms,103ms,90ms
10010,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,e5553bfc-955e-4a87-8971-99dcec24a220,60,8,80,583,10ms,101ms,43ms,55ms
10020,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,e3756503-bdc0-41d4-af03-bb984c76de9b,97,12,80,583,34ms,250ms,49ms,93ms
10030,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,dc674ffd-75f6-4425-89d2-565d95b519a0,92,12,82,584,10.0ms,134ms,43ms,87ms
10040,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,47a8ec6c-dcc7-4ad4-b3ea-d0bf34423cd3,82,13,82,584,9.6ms,100ms,24ms,79ms
10050,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,51ac9f9d-e056-4412-9059-bf5ac1f520c7,144,12,82,584,24ms,352ms,91ms,140ms
10060,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,c25b7b7e-4df3-4a96-916a-b6815331cdff,115,12,80,583,9.9ms,234ms,62ms,110ms
10080,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,2256b323-6746-4777-bdb0-d5d59fe666f6,113,9,80,583,78ms,296ms,36ms,106ms
10070,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,1b7e52a7-5011-4f52-9cd0-925647aec0f1,250,15,80,583,34ms,489ms,14ms,244ms
10090,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,00f901ef-4d5d-4d05-9b63-c30a9b9ac2e5,153,14,80,582,9.1ms,225ms,15ms,149ms
10100,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,98f2e332-dfba-4c5c-a41d-67567cef8464,99,13,80,582,8.7ms,223ms,44ms,95ms
10110,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,1de91344-0639-4019-a693-6d583b7a7e1c,45,11,80,583,11ms,95ms,14ms,42ms
10120,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,8cc6b87b-6a98-4b17-967e-b2775ab80a0c,69,13,80,582,36ms,171ms,51ms,64ms
10130,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,4a565717-6e4f-4680-b22d-e8b5f87bbfa2,120,15,80,583,9.1ms,188ms,26ms,115ms
10140,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,19dd3db5-cd9a-4d3f-ae95-0d81b7483034,52,13,80,583,15ms,72ms,16ms,48ms
10150,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,49c8615b-9a99-4975-807f-9e77c9b7ff2c,124,11,82,585,10ms,245ms,25ms,121ms
10160,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,4a8f5c99-3a65-4f3c-85f0-afd5cf7ff34c,55,17,80,583,9.5ms,56ms,21ms,50ms
10170,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,19444443-84be-462f-979b-77ab4edf33e8,39,10,80,582,11ms,63ms,42ms,34ms
10180,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,93c4caf7-5d7c-4243-aa27-d9ac39e3135b,228,11,80,582,9.8ms,712ms,157ms,225ms
10200,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,beefeb23-4717-4d87-a98e-bfc4976154e7,102,16,82,585,9.6ms,270ms,104ms,97ms
10190,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,8a1e1a61-0fbe-4ef0-adf4-499967ea53f8,221,15,82,585,11ms,676ms,98ms,216ms
10210,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,39687f56-9a8b-4ed5-8851-032ab1397c7c,145,15,82,585,11ms,332ms,33ms,142ms
10220,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,c6b3a160-361a-45da-8467-c0f242d46192,41,9,80,583,11ms,126ms,26ms,37ms
10230,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,82064fe1-43a7-45d3-8f9b-55d40d9d1a35,80,10,80,583,11ms,143ms,51ms,75ms
10240,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,b4210fc7-2ac0-4c6a-868a-483f32ab47f8,142,6,82,585,11ms,298ms,148ms,137ms
10250,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,531c6027-2c59-4f3a-ba3f-88f9e923e8de,59,11,82,584,11ms,76ms,17ms,55ms
10260,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,5fc906b9-9484-4857-89ad-39bdd6643f04,163,13,80,583,9.8ms,499ms,76ms,160ms
10270,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,a4aab92e-b55c-4380-a110-875a45ba3e74,97,16,82,585,9.6ms,99ms,49ms,93ms
10280,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,4cf689d8-40fd-404a-89ea-6da9851ce471,79,10,80,583,9.4ms,163ms,89ms,75ms
10290,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,213903ad-7de9-4943-8a24-2deaab1d2e47,157,9,80,583,11ms,317ms,71ms,153ms
10300,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,2cec7b0d-c802-40c2-b1ee-23fb1d0258f6,70,21,80,583,9.5ms,159ms,18ms,66ms
10320,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,ad387aed-6423-4cdc-bb58-b3bd9660c950,47,13,80,583,12ms,111ms,17ms,44ms
10310,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,29c1c819-ae3f-4f16-bb1f-8ae092de42f9,158,13,80,583,9.5ms,397ms,118ms,155ms
10330,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,0c9790fe-4dbb-49e3-9bfb-7aab976cea55,101,9,80,583,12ms,252ms,46ms,96ms
10340,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,51d0b9d3-140d-4d85-ab18-6cfc7ac8d52f,40,14,80,583,9.1ms,87ms,35ms,35ms
10350,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,0bcec304-4d3d-4396-9bb3-4006507d8302,143,6,80,583,12ms,498ms,57ms,140ms
10360,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,8157e3ab-51c3-401c-9de8-8125dcbf628e,176,14,80,583,11ms,435ms,152ms,173ms
10370,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,a3d803aa-27e7-4c6a-9c3a-c4b43fe2c71e,125,7,82,585,9.9ms,197ms,33ms,117ms
